FILENAME	MARKER_MGI_ID	ALLELE_MGI_ID	COMMENTS
Mutagenetix.xlsx	MGI:102695		
Mutagenetix.xlsx	MGI:102695		
Mutagenetix.xlsx	MGI:102695		
Mutagenetix.xlsx	MGI:102696		
Mutagenetix.xlsx	MGI:102696		
Mutagenetix.xlsx	MGI:102697		
Mutagenetix.xlsx	MGI:102697		
Mutagenetix.xlsx	MGI:102697		
Mutagenetix.xlsx	MGI:102698		
Mutagenetix.xlsx	MGI:102698		
Mutagenetix.xlsx	MGI:102700		
Mutagenetix.xlsx	MGI:102700		
Mutagenetix.xlsx	MGI:102701		
Mutagenetix.xlsx	MGI:102701		
Mutagenetix.xlsx	MGI:102702		
Mutagenetix.xlsx	MGI:102702		
Mutagenetix.xlsx	MGI:102702		
Mutagenetix.xlsx	MGI:102705		
Mutagenetix.xlsx	MGI:102706		
Mutagenetix.xlsx	MGI:102706		
Mutagenetix.xlsx	MGI:102708		
Mutagenetix.xlsx	MGI:102709		
Mutagenetix.xlsx	MGI:102709		
Mutagenetix.xlsx	MGI:102709		
Mutagenetix.xlsx	MGI:102716		
Mutagenetix.xlsx	MGI:102717		
Mutagenetix.xlsx	MGI:102717		
Mutagenetix.xlsx	MGI:102717		
Mutagenetix.xlsx	MGI:102717		
Mutagenetix.xlsx	MGI:102717		
Mutagenetix.xlsx	MGI:102718		
Mutagenetix.xlsx	MGI:102718		
Mutagenetix.xlsx	MGI:102718		
Mutagenetix.xlsx	MGI:102718		
Mutagenetix.xlsx	MGI:102718		
Mutagenetix.xlsx	MGI:102720		
Mutagenetix.xlsx	MGI:102720		
Mutagenetix.xlsx	MGI:102722		
Mutagenetix.xlsx	MGI:102722		
Mutagenetix.xlsx	MGI:102722		
Mutagenetix.xlsx	MGI:102722		
Mutagenetix.xlsx	MGI:102722		
Mutagenetix.xlsx	MGI:102722		
Mutagenetix.xlsx	MGI:102722		
Mutagenetix.xlsx	MGI:102722		
Mutagenetix.xlsx	MGI:102722		
Mutagenetix.xlsx	MGI:102722		
Mutagenetix.xlsx	MGI:102722		
Mutagenetix.xlsx	MGI:102722		
Mutagenetix.xlsx	MGI:102722		
Mutagenetix.xlsx	MGI:102722		
Mutagenetix.xlsx	MGI:102722		
Mutagenetix.xlsx	MGI:102724		
Mutagenetix.xlsx	MGI:102724		
Mutagenetix.xlsx	MGI:102724		
Mutagenetix.xlsx	MGI:102724		
Mutagenetix.xlsx	MGI:102724		
Mutagenetix.xlsx	MGI:102724		
Mutagenetix.xlsx	MGI:102724		
Mutagenetix.xlsx	MGI:102724		
Mutagenetix.xlsx	MGI:102724		
Mutagenetix.xlsx	MGI:102724		
Mutagenetix.xlsx	MGI:102724		
Mutagenetix.xlsx	MGI:102725		
Mutagenetix.xlsx	MGI:102726		
Mutagenetix.xlsx	MGI:102749		
Mutagenetix.xlsx	MGI:102749		
Mutagenetix.xlsx	MGI:102749		
Mutagenetix.xlsx	MGI:102757		
Mutagenetix.xlsx	MGI:102757		
Mutagenetix.xlsx	MGI:102757		
Mutagenetix.xlsx	MGI:102757		
Mutagenetix.xlsx	MGI:102757		
Mutagenetix.xlsx	MGI:102758		
Mutagenetix.xlsx	MGI:102758		
Mutagenetix.xlsx	MGI:102762		
Mutagenetix.xlsx	MGI:102762		
Mutagenetix.xlsx	MGI:102762		
Mutagenetix.xlsx	MGI:102762		
Mutagenetix.xlsx	MGI:102762		
Mutagenetix.xlsx	MGI:102763		
Mutagenetix.xlsx	MGI:102764		
Mutagenetix.xlsx	MGI:102764		
Mutagenetix.xlsx	MGI:102765		
Mutagenetix.xlsx	MGI:102765		
Mutagenetix.xlsx	MGI:102765		
Mutagenetix.xlsx	MGI:102765		
Mutagenetix.xlsx	MGI:102765		
Mutagenetix.xlsx	MGI:102765		
Mutagenetix.xlsx	MGI:102772		
Mutagenetix.xlsx	MGI:102772		
Mutagenetix.xlsx	MGI:102772		
Mutagenetix.xlsx	MGI:102772		
Mutagenetix.xlsx	MGI:102772		
Mutagenetix.xlsx	MGI:102772		
Mutagenetix.xlsx	MGI:102773		
Mutagenetix.xlsx	MGI:102773		
Mutagenetix.xlsx	MGI:102773		
Mutagenetix.xlsx	MGI:102774		
Mutagenetix.xlsx	MGI:102774		
Mutagenetix.xlsx	MGI:102776		
Mutagenetix.xlsx	MGI:102776		
Mutagenetix.xlsx	MGI:102780		
Mutagenetix.xlsx	MGI:102784		
Mutagenetix.xlsx	MGI:102788		
Mutagenetix.xlsx	MGI:102788		
Mutagenetix.xlsx	MGI:102788		
Mutagenetix.xlsx	MGI:102788		
Mutagenetix.xlsx	MGI:102789		
Mutagenetix.xlsx	MGI:102791		
Mutagenetix.xlsx	MGI:102793		
Mutagenetix.xlsx	MGI:102795		
Mutagenetix.xlsx	MGI:102795		
Mutagenetix.xlsx	MGI:102797		
Mutagenetix.xlsx	MGI:102797		
Mutagenetix.xlsx	MGI:102797		
Mutagenetix.xlsx	MGI:102805		
Mutagenetix.xlsx	MGI:102805		
Mutagenetix.xlsx	MGI:102805		
